Date,EA,ATVI,UBSFY,NTDOY,^GSPC
2015-04-13,,55.79377365112305,4.019346714019775,3.7799999713897705,2092.429931640625
2015-04-14,,55.54073715209961,3.9956448078155518,3.7699999809265137,2095.840087890625
2015-04-15,,55.33636474609375,4.116127014160156,3.75,2106.6298828125
2015-04-16,,55.33636474609375,4.266234874725342,3.7200000286102295,2104.989990234375
2015-04-17,,54.52860641479492,4.197105884552002,3.680000066757202,2081.179931640625
2015-04-20,,55.75483703613281,4.216857433319092,3.690000057220459,2100.39990234375
2015-04-21,,57.448211669921875,4.284010410308838,3.759999990463257,2097.2900390625
2015-04-22,,58.20730972290039,4.321537971496582,3.740000009536743,2107.9599609375
2015-04-23,,58.27543258666992,4.195130825042725,3.75,2112.929931640625
2015-04-24,,58.2851676940918,4.31561279296875,3.75,2117.68994140625
2015-04-27,,58.23650360107422,4.2524094581604,3.7200000286102295,2108.919921875
2015-04-28,,57.52606201171875,4.394617080688477,3.7200000286102295,2114.760009765625
2015-04-29,,57.049198150634766,4.305737495422363,3.7200000286102295,2106.85009765625
2015-04-30,,56.53340530395508,4.1556291580200195,3.5899999141693115,2085.510009765625
2015-05-01,,57.74017333984375,4.18525505065918,3.5899999141693115,2108.2900390625
2015-05-04,,57.72071075439453,4.206982135772705,3.5899999141693115,2114.489990234375
2015-05-05,,57.57472229003906,4.124027252197266,3.609999895095825,2089.4599609375
2015-05-06,,59.29730224609375,4.104276180267334,3.6600000858306885,2080.14990234375
2015-05-07,,58.654991149902344,4.376841068267822,3.75,2088.0
2015-05-08,,60.22184371948242,4.422268867492676,3.7799999713897705,2116.10009765625
2015-05-11,,60.912818908691406,4.236608505249023,3.7799999713897705,2105.330078125
2015-05-12,,60.786285400390625,4.2642598152160645,3.7200000286102295,2099.1201171875
2015-05-13,,60.07585906982422,4.560525894165039,3.549999952316284,2098.47998046875
2015-05-14,,61.39942932128906,4.6711320877075195,3.4800000190734863,2121.10009765625
2015-05-15,,61.19504928588867,4.716559886932373,3.619999885559082,2122.72998046875
2015-05-18,,61.60379409790039,4.596077919006348,3.630000114440918,2129.199951171875
2015-05-19,,60.93228530883789,4.493372440338135,3.630000114440918,2127.830078125
