Date,EA,ATVI,UBI.PA,NTDOY,^GSPC
2015-01-02,,45.61405563354492,2.5755417346954346,15.199999809265137,2058.199951171875
2015-01-05,,45.32209396362305,2.506413221359253,15.024999618530273,2020.5799560546875
2015-01-06,,44.72844314575195,2.443209648132324,15.505000114440918,2002.6099853515625
2015-01-07,,45.5556640625,2.4708611965179443,15.524999618530273,2025.9000244140625
2015-01-08,,46.84029006958008,2.528139114379883,16.05500030517578,2062.139892578125
2015-01-09,,46.23690414428711,2.5103633403778076,16.149999618530273,2044.81005859375
2015-01-12,,45.79896926879883,2.5143134593963623,16.30500030517578,2028.260009765625
2015-01-13,,45.17610549926758,2.545915126800537,16.44499969482422,2023.030029296875
2015-01-14,,45.64325714111328,2.4629604816436768,16.03499984741211,2011.27001953125
2015-01-15,,45.39021682739258,2.524188995361328,16.299999237060547,1992.6700439453125
2015-01-16,,46.801368713378906,2.5380146503448486,15.890000343322754,2019.4200439453125
2015-01-19,,,,15.864999771118164,
2015-01-20,,46.52886199951172,2.528139114379883,15.789999961853027,2022.550048828125
2015-01-21,,46.781898498535156,2.5360398292541504,15.914999961853027,2032.1199951171875
2015-01-22,,48.037330627441406,2.5301144123077393,16.104999542236328,2063.14990234375
2015-01-23,,48.45581817626953,2.50246262550354,16.299999237060547,2051.820068359375
2015-01-26,,48.154117584228516,2.5301144123077393,16.700000762939453,2057.090087890625
2015-01-27,,47.11279296875,2.545915126800537,16.260000228881836,2029.550048828125
2015-01-28,,53.146644592285156,2.45308518409729,16.774999618530273,2002.1600341796875
2015-01-29,,53.84736633300781,2.3484044075012207,17.219999313354492,2021.25
2015-01-30,,53.38995361328125,2.378031015396118,17.889999389648438,1994.989990234375
2015-02-02,,53.49700927734375,2.4116077423095703,17.655000686645508,2020.8499755859375
2015-02-03,,53.059059143066406,2.3898816108703613,17.614999771118164,2050.030029296875
2015-02-04,,53.09799575805664,2.378031015396118,18.079999923706055,2041.510009765625
2015-02-05,,54.87894821166992,2.393831968307495,18.100000381469727,2062.52001953125
2015-02-06,,53.66244888305664,2.4550602436065674,17.799999237060547,2055.469970703125
2015-02-09,,52.82550048828125,2.419508218765259,17.454999923706055,2046.739990234375
2015-02-10,,53.292633056640625,2.4491348266601562,17.549999237060547,2068.590087890625
2015-02-11,,53.47754669189453,2.443209648132324,17.454999923706055,2068.530029296875
2015-02-12,,54.69404983520508,2.4491348266601562,17.850000381469727,2088.47998046875
2015-02-13,,54.87894821166992,2.4511101245880127,17.760000228881836,2096.989990234375
2015-02-16,,,,17.274999618530273,
2015-02-17,,55.239036560058594,2.437284231185913,17.395000457763672,2100.340087890625
2015-02-18,,56.06626892089844,2.4827117919921875,17.649999618530273,2099.679931640625
2015-02-19,,55.60886001586914,2.5044379234313965,17.375,2097.449951171875
2015-02-20,,56.124656677246094,2.5222136974334717,16.78499984741211,2110.300048828125
2015-02-23,,56.007869720458984,2.5261642932891846,16.719999313354492,2109.659912109375
2015-02-24,,56.08572769165039,2.5222136974334717,17.03499984741211,2115.47998046875
2015-02-25,,55.85216522216797,2.534064531326294,16.950000762939453,2113.860107421875
2015-02-26,,56.183040618896484,2.5696163177490234,16.65999984741211,2110.739990234375
2015-02-27,,55.64778518676758,2.6347949504852295,16.415000915527344,2104.5
2015-03-02,,55.91055679321289,2.6663968563079834,16.610000610351562,2117.389892578125
2015-03-03,,55.15144348144531,2.6663968563079834,16.264999389648438,2107.780029296875
2015-03-04,,55.66725540161133,2.664421558380127,16.40999984741211,2098.530029296875
2015-03-05,,55.842430114746094,2.7868785858154297,16.75,2101.0400390625
2015-03-06,,54.84976577758789,2.8145298957824707,16.899999618530273,2071.260009765625
2015-03-09,,55.15144348144531,2.8184804916381836,16.700000762939453,2079.429931640625
2015-03-10,,53.574859619140625,2.7276253700256348,16.954999923706055,2044.1600341796875
2015-03-11,,53.613792419433594,2.6999735832214355,17.299999237060547,2040.239990234375
2015-03-12,,53.584598541259766,2.7533018589019775,16.8799991607666,2065.949951171875
2015-03-13,,53.81815719604492,2.773052930831909,16.844999313354492,2053.39990234375
2015-03-16,,54.324222564697266,2.822430372238159,16.899999618530273,2081.18994140625
2015-03-17,,52.71844482421875,3.5986483097076416,16.8799991607666,2074.280029296875
2015-03-18,,54.139312744140625,4.374866008758545,16.71500015258789,2099.5
2015-03-19,,54.460479736328125,3.87121319770813,16.81999969482422,2089.27001953125
2015-03-20,,55.74509811401367,3.6914780139923096,17.184999465942383,2108.10009765625
2015-03-23,,55.73537826538086,3.7922089099884033,16.950000762939453,2104.419921875
2015-03-24,,56.40688705444336,3.6835777759552,16.950000762939453,2091.5
2015-03-25,,54.58700180053711,3.7941839694976807,17.200000762939453,2061.050048828125
2015-03-26,,54.5772590637207,3.6855530738830566,16.709999084472656,2056.14990234375
2015-03-27,,56.679386138916016,3.768507719039917,16.920000076293945,2061.02001953125
2015-03-30,,57.87641906738281,3.736905574798584,17.475000381469727,2086.239990234375
2015-03-31,,57.243839263916016,3.6401257514953613,17.204999923706055,2067.889892578125
2015-04-01,,55.74509811401367,3.6974034309387207,17.084999084472656,2059.68994140625
2015-04-02,,56.105194091796875,3.6262996196746826,17.31999969482422,2066.9599609375
2015-04-06,,55.58939743041992,3.8791134357452393,,2080.6201171875
2015-04-07,,56.25117492675781,3.938366651535034,17.59000015258789,2076.330078125
2015-04-08,,56.591800689697266,3.9087400436401367,17.575000762939453,2081.89990234375
2015-04-09,,55.959205627441406,3.8751635551452637,17.940000534057617,2091.179931640625
2015-04-10,,56.79616928100586,3.89886474609375,17.979999542236328,2102.06005859375
2015-04-13,,55.79376983642578,4.019346714019775,17.985000610351562,2092.429931640625
2015-04-14,,55.54072952270508,3.99564528465271,17.795000076293945,2095.840087890625
2015-04-15,,55.33636474609375,4.116127014160156,17.93000030517578,2106.6298828125
2015-04-16,,55.33636474609375,4.266234874725342,17.764999389648438,2104.989990234375
2015-04-17,,54.528602600097656,4.19710636138916,17.434999465942383,2081.179931640625
2015-04-20,,55.75482940673828,4.216856956481934,17.614999771118164,2100.39990234375
2015-04-21,,57.448211669921875,4.284010887145996,17.649999618530273,2097.2900390625
